,Datetime,PJME_MW,year,month,hour,day_num,day_of_month,week_of_year,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24
53782,2008-02-27 23:00:00,36560.0,2008,2,23,2,27,9,0,39083.0,32406.0,37070.0,34567.25,4418.162240904733
53783,2008-02-28 00:00:00,34213.0,2008,2,0,3,28,9,0,36560.0,29917.0,34669.0,34740.333333333336,4411.174975748144
53784,2008-02-28 01:00:00,32718.0,2008,2,1,3,28,9,0,34213.0,28331.0,33071.0,34919.333333333336,4292.507321071149
53785,2008-02-28 02:00:00,32167.0,2008,2,2,3,28,9,0,32718.0,27587.0,32466.0,35102.125,4088.302850950167
53786,2008-02-28 03:00:00,32115.0,2008,2,3,3,28,9,0,32167.0,27370.0,32314.0,35292.958333333336,3820.373888818056
53787,2008-02-28 04:00:00,32414.0,2008,2,4,3,28,9,0,32115.0,27550.0,32623.0,35490.666666666664,3502.0424309831624
53788,2008-02-28 05:00:00,33452.0,2008,2,5,3,28,9,0,32414.0,28409.0,33680.0,35693.333333333336,3145.0779165944555
53789,2008-02-28 06:00:00,36117.0,2008,2,6,3,28,9,0,33452.0,30788.0,36306.0,35903.458333333336,2785.1098640289188
53790,2008-02-28 07:00:00,40133.0,2008,2,7,3,28,9,0,36117.0,34806.0,40310.0,36125.5,2563.130524760251
53791,2008-02-28 08:00:00,41414.0,2008,2,8,3,28,9,0,40133.0,36604.0,41643.0,36347.458333333336,2672.226558658255
53792,2008-02-28 09:00:00,40959.0,2008,2,9,3,28,9,0,41414.0,36596.0,40952.0,36547.875,2865.6762357330417
53793,2008-02-28 10:00:00,40416.0,2008,2,10,3,28,9,0,40959.0,36487.0,40236.0,36729.666666666664,3003.916699283398
53794,2008-02-28 11:00:00,40136.0,2008,2,11,3,28,9,0,40416.0,36471.0,39590.0,36893.375,3095.7742139402835
53795,2008-02-28 12:00:00,39683.0,2008,2,12,3,28,9,0,40136.0,36244.0,38863.0,37046.083333333336,3163.6821820905825
53796,2008-02-28 13:00:00,39236.0,2008,2,13,3,28,9,0,39683.0,35972.0,37984.0,37189.375,3203.405563004652
53797,2008-02-28 14:00:00,38895.0,2008,2,14,3,28,9,0,39236.0,35881.0,37240.0,37325.375,3218.7246571399332
53798,2008-02-28 15:00:00,38383.0,2008,2,15,3,28,9,0,38895.0,35752.0,36590.0,37450.958333333336,3218.717871656551
53799,2008-02-28 16:00:00,38232.0,2008,2,16,3,28,9,0,38383.0,35860.0,36308.0,37560.583333333336,3203.104118313384
53800,2008-02-28 17:00:00,38816.0,2008,2,17,3,28,9,0,38232.0,36659.0,36925.0,37659.416666666664,3184.8932262042113
53801,2008-02-28 18:00:00,40359.0,2008,2,18,3,28,9,0,38816.0,38416.0,39047.0,37749.291666666664,3185.8690914342874
53802,2008-02-28 19:00:00,42875.0,2008,2,19,3,28,9,0,40359.0,40936.0,41378.0,37830.25,3227.957346440248
53803,2008-02-28 20:00:00,42952.0,2008,2,20,3,28,9,0,42875.0,40999.0,41163.0,37911.041666666664,3331.669270594854
53804,2008-02-28 21:00:00,42175.0,2008,2,21,3,28,9,0,42952.0,40490.0,40419.0,37992.416666666664,3432.6901089467574
53805,2008-02-28 22:00:00,40553.0,2008,2,22,3,28,9,0,42175.0,39083.0,38650.0,38062.625,3502.5151933076354
53806,2008-02-28 23:00:00,37969.0,2008,2,23,3,28,9,0,40553.0,36560.0,36174.0,38123.875,3533.8478635658807
53807,2008-02-29 00:00:00,35455.0,2008,2,0,4,29,9,0,37969.0,34213.0,33703.0,38182.583333333336,3518.407605680907
53808,2008-02-29 01:00:00,33961.0,2008,2,1,4,29,9,0,35455.0,32718.0,32139.0,38234.333333333336,3466.230024062642
53809,2008-02-29 02:00:00,33318.0,2008,2,2,4,29,9,0,33961.0,32167.0,31310.0,38286.125,3388.6404265163037
53810,2008-02-29 03:00:00,33132.0,2008,2,3,4,29,9,0,33318.0,32115.0,31004.0,38334.083333333336,3305.3954958614595
53811,2008-02-29 04:00:00,33303.0,2008,2,4,4,29,9,0,33132.0,32414.0,31216.0,38376.458333333336,3227.8090830240517
53812,2008-02-29 05:00:00,34166.0,2008,2,5,4,29,9,0,33303.0,33452.0,32023.0,38413.5,3160.8159650983666
53813,2008-02-29 06:00:00,36634.0,2008,2,6,4,29,9,0,34166.0,36117.0,34014.0,38443.25,3115.1171134386163
53814,2008-02-29 07:00:00,40495.0,2008,2,7,4,29,9,0,36634.0,40133.0,36702.0,38464.791666666664,3100.082509129261
53815,2008-02-29 08:00:00,41765.0,2008,2,8,4,29,9,0,40495.0,41414.0,38110.0,38479.875,3109.4185995419307
53816,2008-02-29 09:00:00,40851.0,2008,2,9,4,29,9,0,41765.0,40959.0,39296.0,38494.5,3124.6074953509606
53817,2008-02-29 10:00:00,39861.0,2008,2,10,4,29,9,0,40851.0,40416.0,40120.0,38490.0,3120.9795145816292
53818,2008-02-29 11:00:00,39213.0,2008,2,11,4,29,9,0,39861.0,40136.0,40625.0,38466.875,3108.1179306222525
53819,2008-02-29 12:00:00,38400.0,2008,2,12,4,29,9,0,39213.0,39683.0,40774.0,38428.416666666664,3092.2368422242726
53820,2008-02-29 13:00:00,37571.0,2008,2,13,4,29,9,0,38400.0,39236.0,40406.0,38374.958333333336,3080.6732815663718
53821,2008-02-29 14:00:00,37121.0,2008,2,14,4,29,9,0,37571.0,38895.0,39851.0,38305.583333333336,3079.18713040653
53822,2008-02-29 15:00:00,36466.0,2008,2,15,4,29,9,0,37121.0,38383.0,39301.0,38231.666666666664,3085.7086095727777
53823,2008-02-29 16:00:00,36406.0,2008,2,16,4,29,9,0,36466.0,38232.0,38871.0,38151.791666666664,3106.3630485659332
53824,2008-02-29 17:00:00,37005.0,2008,2,17,4,29,9,0,36406.0,38816.0,39069.0,38075.708333333336,3126.609004617724
53825,2008-02-29 18:00:00,38539.0,2008,2,18,4,29,9,0,37005.0,40359.0,40458.0,38000.25,3129.817736741284
53826,2008-02-29 19:00:00,40031.0,2008,2,19,4,29,9,0,38539.0,42875.0,41188.0,37924.416666666664,3092.002248673175
53827,2008-02-29 20:00:00,39355.0,2008,2,20,4,29,9,0,40031.0,42952.0,40033.0,37805.916666666664,2945.028204141883
53828,2008-02-29 21:00:00,38252.0,2008,2,21,4,29,9,0,39355.0,42175.0,38704.0,37656.041666666664,2757.2968880093067
53829,2008-02-29 22:00:00,36619.0,2008,2,22,4,29,9,0,38252.0,40553.0,36901.0,37492.583333333336,2588.8953144686684
53830,2008-02-29 23:00:00,34283.0,2008,2,23,4,29,9,0,36619.0,37969.0,34623.0,37328.666666666664,2510.03954007819
53831,2008-03-01 00:00:00,31918.0,2008,3,0,5,1,9,1,34283.0,35455.0,32463.0,37175.083333333336,2580.9234598878097
53832,2008-03-01 01:00:00,29909.0,2008,3,1,5,1,9,1,31918.0,33961.0,30624.0,37027.708333333336,2776.9532018287505
53833,2008-03-01 02:00:00,28937.0,2008,3,2,5,1,9,1,29909.0,33318.0,29639.0,36858.875,3078.3323027747033
53834,2008-03-01 03:00:00,28033.0,2008,3,3,5,1,9,1,28937.0,33132.0,29086.0,36676.333333333336,3409.510849357389
53835,2008-03-01 04:00:00,27653.0,2008,3,4,5,1,9,1,28033.0,33303.0,28877.0,36463.875,3778.8378971930442
53836,2008-03-01 05:00:00,27731.0,2008,3,5,5,1,9,1,27653.0,34166.0,29075.0,36228.458333333336,4142.785494128748
53837,2008-03-01 06:00:00,28422.0,2008,3,6,5,1,9,1,27731.0,36634.0,29801.0,35960.333333333336,4476.844421131417
53838,2008-03-01 07:00:00,29637.0,2008,3,7,5,1,9,1,28422.0,40495.0,31081.0,35618.166666666664,4729.794081984087
53839,2008-03-01 08:00:00,30799.0,2008,3,8,5,1,9,1,29637.0,41765.0,32462.0,35165.75,4762.217279066939
53840,2008-03-01 09:00:00,32109.0,2008,3,9,5,1,9,1,30799.0,40851.0,34390.0,34708.833333333336,4625.6292889552205
53841,2008-03-01 10:00:00,32916.0,2008,3,10,5,1,9,1,32109.0,39861.0,35661.0,34344.583333333336,4462.242143729407
53842,2008-03-01 11:00:00,33475.0,2008,3,11,5,1,9,1,32916.0,39213.0,36095.0,34055.208333333336,4311.598119724711
53843,2008-03-01 12:00:00,33262.0,2008,3,12,5,1,9,1,33475.0,38400.0,36023.0,33816.125,4169.919030727699
53844,2008-03-01 13:00:00,32702.0,2008,3,13,5,1,9,1,33262.0,37571.0,35515.0,33602.041666666664,4054.65032512752
53845,2008-03-01 14:00:00,32115.0,2008,3,14,5,1,9,1,32702.0,37121.0,34841.0,33399.166666666664,3968.3201973132577
53846,2008-03-01 15:00:00,31571.0,2008,3,15,5,1,9,1,32115.0,36466.0,34386.0,33190.583333333336,3895.074212795789
53847,2008-03-01 16:00:00,31260.0,2008,3,16,5,1,9,1,31571.0,36406.0,34087.0,32986.625,3843.929101871615
53848,2008-03-01 17:00:00,31606.0,2008,3,17,5,1,9,1,31260.0,37005.0,34392.0,32772.208333333336,3788.0183643458095
53849,2008-03-01 18:00:00,32958.0,2008,3,18,5,1,9,1,31606.0,38539.0,35597.0,32547.25,3684.620672470599
53850,2008-03-01 19:00:00,35354.0,2008,3,19,5,1,9,1,32958.0,40031.0,37267.0,32314.708333333332,3459.251684335381
53851,2008-03-01 20:00:00,35553.0,2008,3,20,5,1,9,1,35354.0,39355.0,36997.0,32119.833333333332,3120.844488089377
53852,2008-03-01 21:00:00,35101.0,2008,3,21,5,1,9,1,35553.0,38252.0,36470.0,31961.416666666668,2819.5676035540628
53853,2008-03-01 22:00:00,34185.0,2008,3,22,5,1,9,1,35101.0,36619.0,35560.0,31830.125,2576.827832693679
53854,2008-03-01 23:00:00,32762.0,2008,3,23,5,1,9,1,34185.0,34283.0,34153.0,31728.708333333332,2423.4921171036517
53855,2008-03-02 00:00:00,31087.0,2008,3,0,6,2,9,1,32762.0,31918.0,32527.0,31665.333333333332,2373.157091240897
53856,2008-03-02 01:00:00,29757.0,2008,3,1,6,2,9,1,31087.0,29909.0,31106.0,31630.708333333332,2375.3715586542335
53857,2008-03-02 02:00:00,28972.0,2008,3,2,6,2,9,1,29757.0,28937.0,30373.0,31624.375,2380.3590487747274
53858,2008-03-02 03:00:00,28576.0,2008,3,3,6,2,9,1,28972.0,28033.0,29981.0,31625.833333333332,2378.6511462085164
53859,2008-03-02 04:00:00,28544.0,2008,3,4,6,2,9,1,28576.0,27653.0,29936.0,31648.458333333332,2345.3405793120555
53860,2008-03-02 05:00:00,28851.0,2008,3,5,6,2,9,1,28544.0,27731.0,30229.0,31685.583333333332,2285.637688900926
53861,2008-03-02 06:00:00,29649.0,2008,3,6,6,2,9,1,28851.0,28422.0,31045.0,31732.25,2211.6202844533627
53862,2008-03-02 07:00:00,30511.0,2008,3,7,6,2,9,1,29649.0,29637.0,32005.0,31783.375,2144.9488047496443
53863,2008-03-02 08:00:00,31225.0,2008,3,8,6,2,9,1,30511.0,30799.0,32760.0,31819.791666666668,2114.1213403358925
53864,2008-03-02 09:00:00,32061.0,2008,3,9,6,2,9,1,31225.0,32109.0,33258.0,31837.541666666668,2106.9544057123317
53865,2008-03-02 10:00:00,32537.0,2008,3,10,6,2,9,1,32061.0,32916.0,33405.0,31835.541666666668,2106.7082912146006
53866,2008-03-02 11:00:00,32396.0,2008,3,11,6,2,9,1,32537.0,33475.0,33187.0,31819.75,2099.665858508984
53867,2008-03-02 12:00:00,32066.0,2008,3,12,6,2,9,1,32396.0,33262.0,32846.0,31774.791666666668,2074.0783805391993
53868,2008-03-02 13:00:00,31410.0,2008,3,13,6,2,9,1,32066.0,32702.0,32256.0,31724.958333333332,2051.0319667474855
53869,2008-03-02 14:00:00,30747.0,2008,3,14,6,2,9,1,31410.0,32115.0,31494.0,31671.125,2041.2046168966733
53870,2008-03-02 15:00:00,30085.0,2008,3,15,6,2,9,1,30747.0,31571.0,30897.0,31614.125,2047.361829758795
53871,2008-03-02 16:00:00,29856.0,2008,3,16,6,2,9,1,30085.0,31260.0,30594.0,31552.208333333332,2071.0555590374406
53872,2008-03-02 17:00:00,30324.0,2008,3,17,6,2,9,1,29856.0,31606.0,31274.0,31493.708333333332,2099.30463599421
53873,2008-03-02 18:00:00,31810.0,2008,3,18,6,2,9,1,30324.0,32958.0,33468.0,31440.291666666668,2112.5913096629106
53874,2008-03-02 19:00:00,34775.0,2008,3,19,6,2,9,1,31810.0,35354.0,36220.0,31392.458333333332,2089.604705266501
53875,2008-03-02 20:00:00,35460.0,2008,3,20,6,2,9,1,34775.0,35553.0,36498.0,31368.333333333332,2044.7398828218493
53876,2008-03-02 21:00:00,35074.0,2008,3,21,6,2,9,1,35460.0,35101.0,36066.0,31364.458333333332,2036.5363601004037
53877,2008-03-02 22:00:00,33718.0,2008,3,22,6,2,9,1,35074.0,34185.0,34796.0,31363.333333333332,2034.3888445946118
53878,2008-03-02 23:00:00,31808.0,2008,3,23,6,2,9,1,33718.0,32762.0,32880.0,31343.875,2008.2930089454317
53879,2008-03-03 00:00:00,29778.0,2008,3,0,0,3,10,0,31808.0,31087.0,30942.0,31304.125,1988.3459438406967
53880,2008-03-03 01:00:00,28441.0,2008,3,1,0,3,10,0,29778.0,29757.0,29521.0,31249.583333333332,2012.3690325546152
53881,2008-03-03 02:00:00,27802.0,2008,3,2,0,3,10,0,28441.0,28972.0,28752.0,31194.75,2071.857436969728
53882,2008-03-03 03:00:00,27752.0,2008,3,3,0,3,10,0,27802.0,28576.0,28638.0,31146.0,2139.105278218123
53883,2008-03-03 04:00:00,28007.0,2008,3,4,0,3,10,0,27752.0,28544.0,28791.0,31111.666666666668,2188.197464792377
53884,2008-03-03 05:00:00,28801.0,2008,3,5,0,3,10,0,28007.0,28851.0,29726.0,31089.291666666668,2218.134889831766
53885,2008-03-03 06:00:00,31117.0,2008,3,6,0,3,10,0,28801.0,29649.0,32208.0,31087.208333333332,2220.3509315092956
53886,2008-03-03 07:00:00,34890.0,2008,3,7,0,3,10,0,31117.0,30511.0,36243.0,31148.375,2199.12721447193
53887,2008-03-03 08:00:00,36242.0,2008,3,8,0,3,10,0,34890.0,31225.0,37781.0,31330.833333333332,2322.163696185204
53888,2008-03-03 09:00:00,35796.0,2008,3,9,0,3,10,0,36242.0,32061.0,37522.0,31539.875,2528.840709004508
53889,2008-03-03 10:00:00,35138.0,2008,3,10,0,3,10,0,35796.0,32537.0,36828.0,31695.5,2673.115606081245
53890,2008-03-03 11:00:00,34609.0,2008,3,11,0,3,10,0,35138.0,32396.0,36351.0,31803.875,2760.0282183885906
53891,2008-03-03 12:00:00,34079.0,2008,3,12,0,3,10,0,34609.0,32066.0,35579.0,31896.083333333332,2817.0477904395293
53892,2008-03-03 13:00:00,33407.0,2008,3,13,0,3,10,0,34079.0,31410.0,34912.0,31979.958333333332,2852.0766877782485
53893,2008-03-03 14:00:00,32895.0,2008,3,14,0,3,10,0,33407.0,30747.0,34346.0,32063.166666666668,2863.8320430869735
53894,2008-03-03 15:00:00,32423.0,2008,3,15,0,3,10,0,32895.0,30085.0,33852.0,32152.666666666668,2854.460181458753
53895,2008-03-03 16:00:00,32042.0,2008,3,16,0,3,10,0,32423.0,29856.0,33545.0,32250.083333333332,2820.5207801063784
53896,2008-03-03 17:00:00,32142.0,2008,3,17,0,3,10,0,32042.0,30324.0,33924.0,32341.166666666668,2774.772355200675
53897,2008-03-03 18:00:00,33176.0,2008,3,18,0,3,10,0,32142.0,31810.0,35461.0,32416.916666666668,2741.9313237306915
53898,2008-03-03 19:00:00,35513.0,2008,3,19,0,3,10,0,33176.0,34775.0,38050.0,32473.833333333332,2742.9627058701926
53899,2008-03-03 20:00:00,35543.0,2008,3,20,0,3,10,0,35513.0,35460.0,38122.0,32504.583333333332,2773.844403595843
53900,2008-03-03 21:00:00,34656.0,2008,3,21,0,3,10,0,35543.0,35074.0,37536.0,32508.041666666668,2777.7383274126764
53901,2008-03-03 22:00:00,32790.0,2008,3,22,0,3,10,0,34656.0,33718.0,35976.0,32490.625,2762.217112212153
53902,2008-03-03 23:00:00,30113.0,2008,3,23,0,3,10,0,32790.0,31808.0,33499.0,32451.958333333332,2750.7602977317592
53903,2008-03-04 00:00:00,27605.0,2008,3,0,1,4,10,0,30113.0,29778.0,31041.0,32381.333333333332,2789.4991395002976
53904,2008-03-04 01:00:00,25841.0,2008,3,1,1,4,10,0,27605.0,28441.0,29326.0,32290.791666666668,2910.3211682791434
53905,2008-03-04 02:00:00,24972.0,2008,3,2,1,4,10,0,25841.0,27802.0,28395.0,32182.458333333332,3101.9386922309827
53906,2008-03-04 03:00:00,24501.0,2008,3,3,1,4,10,0,24972.0,27752.0,28165.0,32064.541666666668,3321.7015935280065
53907,2008-03-04 04:00:00,24419.0,2008,3,4,1,4,10,0,24501.0,28007.0,28097.0,31929.083333333332,3562.753611618201
53908,2008-03-04 05:00:00,25042.0,2008,3,5,1,4,10,0,24419.0,28801.0,28806.0,31779.583333333332,3801.7508199641893
53909,2008-03-04 06:00:00,27275.0,2008,3,6,1,4,10,0,25042.0,31117.0,31058.0,31622.958333333332,4001.9583844948543
53910,2008-03-04 07:00:00,30818.0,2008,3,7,1,4,10,0,27275.0,34890.0,34879.0,31462.875,4098.749218677
53911,2008-03-04 08:00:00,32525.0,2008,3,8,1,4,10,0,30818.0,36242.0,36614.0,31293.208333333332,4034.4922311738624
53912,2008-03-04 09:00:00,32911.0,2008,3,9,1,4,10,0,32525.0,35796.0,36803.0,31138.333333333332,3905.5425238746793
53913,2008-03-04 10:00:00,33073.0,2008,3,10,1,4,10,0,32911.0,35138.0,36793.0,31018.125,3798.8941332795453
53914,2008-03-04 11:00:00,33391.0,2008,3,11,1,4,10,0,33073.0,34609.0,36881.0,30932.083333333332,3724.1759393901257
53915,2008-03-04 12:00:00,33499.0,2008,3,12,1,4,10,0,33391.0,34079.0,36822.0,30881.333333333332,3679.9275118879264
53916,2008-03-04 13:00:00,33374.0,2008,3,13,1,4,10,0,33499.0,33407.0,36652.0,30857.166666666668,3659.86468824025
53917,2008-03-04 14:00:00,33289.0,2008,3,14,1,4,10,0,33374.0,32895.0,36569.0,30855.791666666668,3658.871137138396
53918,2008-03-04 15:00:00,33116.0,2008,3,15,1,4,10,0,33289.0,32423.0,36255.0,30872.208333333332,3669.2875623989653
53919,2008-03-04 16:00:00,33117.0,2008,3,16,1,4,10,0,33116.0,32042.0,36384.0,30901.083333333332,3684.716223119983
53920,2008-03-04 17:00:00,33565.0,2008,3,17,1,4,10,0,33117.0,32142.0,37103.0,30945.875,3705.6626387715605
53921,2008-03-04 18:00:00,34653.0,2008,3,18,1,4,10,0,33565.0,33176.0,38281.0,31005.166666666668,3736.885749048991
53922,2008-03-04 19:00:00,36135.0,2008,3,19,1,4,10,0,34653.0,35513.0,38867.0,31066.708333333332,3786.0299325756187
53923,2008-03-04 20:00:00,35728.0,2008,3,20,1,4,10,0,36135.0,35543.0,38168.0,31092.625,3819.7682130049734
53924,2008-03-04 21:00:00,34642.0,2008,3,21,1,4,10,0,35728.0,34656.0,36948.0,31100.333333333332,3829.3143292083396
53925,2008-03-04 22:00:00,32838.0,2008,3,22,1,4,10,0,34642.0,32790.0,34996.0,31099.75,3828.750156495697
53926,2008-03-04 23:00:00,30138.0,2008,3,23,1,4,10,0,32838.0,30113.0,32406.0,31101.75,3829.6838926192804
53927,2008-03-05 00:00:00,27600.0,2008,3,0,2,5,10,0,30138.0,27605.0,29917.0,31102.791666666668,3829.4066514973947
53928,2008-03-05 01:00:00,25839.0,2008,3,1,2,5,10,0,27600.0,25841.0,28331.0,31102.583333333332,3829.6053482290654
53929,2008-03-05 02:00:00,24902.0,2008,3,2,2,5,10,0,25839.0,24972.0,27587.0,31102.5,3829.724839700934
53930,2008-03-05 03:00:00,24341.0,2008,3,3,2,5,10,0,24902.0,24501.0,27370.0,31099.583333333332,3834.620268220249
53931,2008-03-05 04:00:00,24063.0,2008,3,4,2,5,10,0,24341.0,24419.0,27550.0,31092.916666666668,3846.7110165599634
53932,2008-03-05 05:00:00,24565.0,2008,3,5,2,5,10,0,24063.0,25042.0,28409.0,31078.083333333332,3874.153786050219
53933,2008-03-05 06:00:00,26648.0,2008,3,6,2,5,10,0,24565.0,27275.0,30788.0,31058.208333333332,3907.5457991043
53934,2008-03-05 07:00:00,30451.0,2008,3,7,2,5,10,0,26648.0,30818.0,34806.0,31032.083333333332,3935.932118942567
53935,2008-03-05 08:00:00,32669.0,2008,3,8,2,5,10,0,30451.0,32525.0,36604.0,31016.791666666668,3937.512633289576
53936,2008-03-05 09:00:00,33247.0,2008,3,9,2,5,10,0,32669.0,32911.0,36596.0,31022.791666666668,3940.0196863238343
53937,2008-03-05 10:00:00,33355.0,2008,3,10,2,5,10,0,33247.0,33073.0,36487.0,31036.791666666668,3947.610372156618
53938,2008-03-05 11:00:00,33515.0,2008,3,11,2,5,10,0,33355.0,33391.0,36471.0,31048.541666666668,3954.3485582234325
53939,2008-03-05 12:00:00,33507.0,2008,3,12,2,5,10,0,33515.0,33499.0,36244.0,31053.708333333332,3957.621886712349
53940,2008-03-05 13:00:00,33387.0,2008,3,13,2,5,10,0,33507.0,33374.0,35972.0,31054.041666666668,3957.8371286998467
53941,2008-03-05 14:00:00,33237.0,2008,3,14,2,5,10,0,33387.0,33289.0,35881.0,31054.583333333332,3958.1693168150246
53942,2008-03-05 15:00:00,32906.0,2008,3,15,2,5,10,0,33237.0,33116.0,35752.0,31052.416666666668,3956.907069665299
53943,2008-03-05 16:00:00,32768.0,2008,3,16,2,5,10,0,32906.0,33117.0,35860.0,31043.666666666668,3952.3750115443568
53944,2008-03-05 17:00:00,32993.0,2008,3,17,2,5,10,0,32768.0,33565.0,36659.0,31029.125,3945.050331000432
53945,2008-03-05 18:00:00,34159.0,2008,3,18,2,5,10,0,32993.0,34653.0,38416.0,31005.291666666668,3930.7661547593943
53946,2008-03-05 19:00:00,36556.0,2008,3,19,2,5,10,0,34159.0,36135.0,40936.0,30984.708333333332,3912.0835711612503
53947,2008-03-05 20:00:00,36900.0,2008,3,20,2,5,10,0,36556.0,35728.0,40999.0,31002.25,3937.045639761034
53948,2008-03-05 21:00:00,36139.0,2008,3,21,2,5,10,0,36900.0,34642.0,40490.0,31051.083333333332,4004.894081176864
53949,2008-03-05 22:00:00,34707.0,2008,3,22,2,5,10,0,36139.0,32838.0,39083.0,31113.458333333332,4074.3092237038886
53950,2008-03-05 23:00:00,32229.0,2008,3,23,2,5,10,0,34707.0,30138.0,36560.0,31191.333333333332,4126.235516330621
53951,2008-03-06 00:00:00,29821.0,2008,3,0,3,6,10,0,32229.0,27600.0,34213.0,31278.458333333332,4125.102960286864
53952,2008-03-06 01:00:00,28320.0,2008,3,1,3,6,10,0,29821.0,25839.0,32718.0,31371.0,4063.4452398657754
53953,2008-03-06 02:00:00,27599.0,2008,3,2,3,6,10,0,28320.0,24902.0,32167.0,31474.375,3946.4657255350285
53954,2008-03-06 03:00:00,27424.0,2008,3,3,3,6,10,0,27599.0,24341.0,32115.0,31586.75,3786.3309790092894
53955,2008-03-06 04:00:00,27505.0,2008,3,4,3,6,10,0,27424.0,24063.0,32414.0,31715.208333333332,3576.2897336562164
53956,2008-03-06 05:00:00,28354.0,2008,3,5,3,6,10,0,27505.0,24565.0,33452.0,31858.625,3315.5918327025693
53957,2008-03-06 06:00:00,30886.0,2008,3,6,3,6,10,0,28354.0,26648.0,36117.0,32016.5,3031.2120835813116
53958,2008-03-06 07:00:00,34663.0,2008,3,7,3,6,10,0,30886.0,30451.0,40133.0,32193.083333333332,2821.0278101774297
53959,2008-03-06 08:00:00,36135.0,2008,3,8,3,6,10,0,34663.0,32669.0,41414.0,32368.583333333332,2838.8988973320097
53960,2008-03-06 09:00:00,35462.0,2008,3,9,3,6,10,0,36135.0,33247.0,40959.0,32513.0,2941.1627100441433
53961,2008-03-06 10:00:00,34821.0,2008,3,10,3,6,10,0,35462.0,33355.0,40416.0,32605.291666666668,2999.3730863681603
53962,2008-03-06 11:00:00,34419.0,2008,3,11,3,6,10,0,34821.0,33515.0,40136.0,32666.375,3030.0756743667553
53963,2008-03-06 12:00:00,33838.0,2008,3,12,3,6,10,0,34419.0,33507.0,39683.0,32704.041666666668,3046.6569487560746
53964,2008-03-06 13:00:00,33148.0,2008,3,13,3,6,10,0,33838.0,33387.0,39236.0,32717.833333333332,3051.195641150793
53965,2008-03-06 14:00:00,32789.0,2008,3,14,3,6,10,0,33148.0,33237.0,38895.0,32707.875,3049.3061265243196
53966,2008-03-06 15:00:00,32293.0,2008,3,15,3,6,10,0,32789.0,32906.0,38383.0,32689.208333333332,3047.2967775325365
53967,2008-03-06 16:00:00,31980.0,2008,3,16,3,6,10,0,32293.0,32768.0,38232.0,32663.666666666668,3047.9696116629875
53968,2008-03-06 17:00:00,32224.0,2008,3,17,3,6,10,0,31980.0,32993.0,38816.0,32630.833333333332,3051.0395472426085
53969,2008-03-06 18:00:00,33273.0,2008,3,18,3,6,10,0,32224.0,34159.0,40359.0,32598.791666666668,3051.1087219187693
53970,2008-03-06 19:00:00,35800.0,2008,3,19,3,6,10,0,33273.0,36556.0,42875.0,32561.875,3036.7365250913394
53971,2008-03-06 20:00:00,36265.0,2008,3,20,3,6,10,0,35800.0,36900.0,42952.0,32530.375,2997.16739914139
53972,2008-03-06 21:00:00,35597.0,2008,3,21,3,6,10,0,36265.0,36139.0,42175.0,32503.916666666668,2959.4820774359055
53973,2008-03-06 22:00:00,34160.0,2008,3,22,3,6,10,0,35597.0,34707.0,40553.0,32481.333333333332,2932.48210145603
53974,2008-03-06 23:00:00,31814.0,2008,3,23,3,6,10,0,34160.0,32229.0,37969.0,32458.541666666668,2916.5140147419206
53975,2008-03-07 00:00:00,29503.0,2008,3,0,4,7,10,0,31814.0,29821.0,35455.0,32441.25,2919.1631506302647
53976,2008-03-07 01:00:00,28090.0,2008,3,1,4,7,10,0,29503.0,28320.0,33961.0,32428.0,2932.2657807049573
53977,2008-03-07 02:00:00,27434.0,2008,3,2,4,7,10,0,28090.0,27599.0,33318.0,32418.416666666668,2946.616156773717
53978,2008-03-07 03:00:00,27301.0,2008,3,3,4,7,10,0,27434.0,27424.0,33132.0,32411.541666666668,2958.5180923113885
53979,2008-03-07 04:00:00,27401.0,2008,3,4,4,7,10,0,27301.0,27505.0,33303.0,32406.416666666668,2967.6261032015773
53980,2008-03-07 05:00:00,28191.0,2008,3,5,4,7,10,0,27401.0,28354.0,34166.0,32402.083333333332,2975.16070324655
53981,2008-03-07 06:00:00,30348.0,2008,3,6,4,7,10,0,28191.0,30886.0,36634.0,32395.291666666668,2984.973271734369
53982,2008-03-07 07:00:00,33901.0,2008,3,7,4,7,10,0,30348.0,34663.0,40495.0,32372.875,2998.78878900874
53983,2008-03-07 08:00:00,35541.0,2008,3,8,4,7,10,0,33901.0,36135.0,41765.0,32341.125,2977.4455540230165
53984,2008-03-07 09:00:00,35618.0,2008,3,9,4,7,10,0,35541.0,35462.0,40851.0,32316.375,2946.849442348057
53985,2008-03-07 10:00:00,35286.0,2008,3,10,4,7,10,0,35618.0,34821.0,39861.0,32322.875,2954.2523119773614
53986,2008-03-07 11:00:00,35161.0,2008,3,11,4,7,10,0,35286.0,34419.0,39213.0,32342.25,2972.814699763164
53987,2008-03-07 12:00:00,34949.0,2008,3,12,4,7,10,0,35161.0,33838.0,38400.0,32373.166666666668,2999.093684354288
53988,2008-03-07 13:00:00,34743.0,2008,3,13,4,7,10,0,34949.0,33148.0,37571.0,32419.458333333332,3031.0903330124706
53989,2008-03-07 14:00:00,34832.0,2008,3,14,4,7,10,0,34743.0,32789.0,37121.0,32485.916666666668,3065.0538674128693
53990,2008-03-07 15:00:00,34803.0,2008,3,15,4,7,10,0,34832.0,32293.0,36466.0,32571.041666666668,3101.984686968353
