OverallQual,TotalSf,GrLivArea,1stFlrSF,LotArea,TotalLivArea,TotalBathrooms,YearBuilt,HouseAge,GarageArea
5,954.85540879861,6.855408798609928,6.855408798609928,9.102643796520807,954.85540879861,1.0,1968,39,300
5,1183.0724219005374,7.072421900537371,7.072421900537371,9.210440366976515,1183.0724219005374,2.0,1973,35,439
7,1962.91373735066,7.592870287844818,6.913737350659685,9.283869605264298,985.5928702878448,2.5,1999,10,490
5,1735.4552984856832,7.455298485683291,7.455298485683291,9.13755460225053,1735.4552984856832,4.0,1976,30,560
5,686.6398758338265,6.639875833826536,6.639875833826536,8.562740006372207,686.6398758338265,1.0,1925,83,504
4,930.2672005485414,6.8966943316227125,6.267200548541362,7.375882148215011,468.8966943316227,2.0,1973,36,297
6,1230.418364935936,7.110696122978827,6.418364935936212,8.006700845440367,619.1106961229789,2.5,2009,0,528
6,993.1820849067168,6.895682697747868,6.182084906716632,7.427144133408616,489.8956826977479,1.5,1972,34,288
7,1896.8394764382288,7.554334823725748,6.839476438228843,9.076923258535832,922.5543348237258,3.5,1994,14,493
5,1151.0431599159883,7.0431599159883405,7.0431599159883405,9.166597449028265,1151.0431599159883,2.0,1956,54,596
6,1038.9402224691196,6.940222469119639,6.940222469119639,9.24917639576138,1038.9402224691196,2.5,1978,29,564
6,2054.060476366,7.630946580890459,7.060476365999801,9.21333588095598,1158.6309465808904,3.0,1988,19,521
5,1121.0166096838943,7.016609683894219,7.016609683894219,9.524859098381524,1121.0166096838943,2.5,2004,4,576
6,1687.4529823294654,7.45298232946546,7.45298232946546,9.790990521308984,1687.4529823294654,2.5,1967,42,480
6,1224.5117453296448,7.105786129481271,6.511745329644728,7.427144133408616,679.1057861294813,2.0,1972,34,264
4,727.7357800142423,6.735780014242327,6.735780014242327,9.036106025364846,727.7357800142423,1.0,1950,59,294
8,1080.993015122933,6.9930151229329605,6.9930151229329605,8.215276958936633,1080.993015122933,1.5,1986,21,461
5,870.7627295069319,6.762729506931879,6.762729506931879,8.853808274977197,870.7627295069319,2.0,1978,31,336
8,1821.510430556378,7.510430556378006,7.510430556378006,9.33282345619073,1821.510430556378,3.0,2005,1,758
5,1066.3664704477314,7.013915474810528,6.366470447731438,8.881975184248867,537.0139154748106,1.0,1920,87,288
5,918.8167358805948,6.816735880594968,6.816735880594968,9.090768236835338,918.8167358805948,2.0,1965,43,576
8,2265.060476366,7.7279755421055585,7.060476365999801,9.372884301161465,1159.7279755421057,2.5,1999,11,671
5,882.8287120716417,6.828712071641684,6.828712071641684,8.846784666945227,882.8287120716417,2.0,1984,24,264
5,111.81454289725995,6.814542897259958,6.814542897259958,9.09301972939964,111.81454289725995,1.0,1953,55,414
3,6.947937068614969,6.947937068614969,6.947937068614969,9.053101595549691,6.947937068614969,2.0,1950,59,400
4,1380.734591659973,7.226209010100671,6.734591659972948,8.594339400592892,847.2262090101007,1.0,1920,89,338
9,2128.6601143191738,7.660114319173928,7.660114319173928,9.57851889529833,2128.6601143191738,2.5,2006,1,732
7,1965.742880635792,7.580699752224563,6.742880635791903,9.375600540841845,854.5806997522245,2.5,2004,3,434
5,1405.97354301952,7.339537695407674,6.97354301952014,8.71948076085107,934.3395376954076,1.5,1936,73,576
5,1275.1459844677145,7.145984467714388,7.145984467714388,8.962007209588313,1275.1459844677145,1.0,1954,56,244
4,966.8679744089704,6.8679744089702925,6.8679744089702925,8.699681400989514,966.8679744089704,1.0,1920,87,308
5,1104.0012456220695,7.001245622069476,7.001245622069476,9.292841593487926,1104.0012456220695,1.5,1994,15,672
7,1774.7810576259362,7.478169694159785,6.78105762593618,9.287394001418471,887.4781696941598,1.5,1914,92,320
6,1419.0148143512756,7.419979923661835,7.014814351275545,9.169622538697624,863.4199799236618,1.5,1950,59,271
6,1399.2392149737798,7.239214973779806,7.239214973779806,9.514953305087944,1399.2392149737798,2.0,1968,41,576
6,1373.7165947735211,7.253470382684528,6.716594773520978,8.699681400989514,787.2534703826846,1.0,1939,70,280
8,1629.396948602621,7.396948602621014,7.396948602621014,9.232786560806012,1629.396948602621,3.0,2008,1,860
7,1248.1244782624933,7.124478262493424,7.124478262493424,8.360539381370861,1248.1244782624933,2.5,2006,1,569
5,774.6450909695056,6.645090969505644,6.645090969505644,8.888066854754783,774.6450909695056,2.0,1970,37,624
6,1303.4030610910902,7.403061091090091,7.403061091090091,9.600962533214572,1303.4030610910902,2.0,1954,54,924
8,1426.2584121505954,7.258412150595307,7.258412150595307,8.998384010052538,1426.2584121505954,3.0,2007,0,567
5,1207.09090982208,7.090909822079984,7.090909822079984,9.287394001418471,1207.09090982208,6.0,1987,22,0
7,1485.587550014825,7.299797366758161,6.587550014824796,8.91905180393029,732.2997973667582,2.5,1972,35,484
6,1191.254884810077,7.254884810077338,7.254884810077338,9.308374112247549,1191.254884810077,2.0,1958,50,601
5,1350.4377516497364,7.20414929203594,6.437751649736401,8.427706024914702,631.2041492920359,1.0,1916,92,513
5,727.3447190541497,7.749753406274437,7.344719054149673,9.599879329534089,7.749753406274437,2.0,1948,58,672
4,794.6707663208459,6.670766320845874,6.670766320845874,8.915566545710645,794.6707663208459,1.0,1941,65,0
6,1447.7522703761415,7.273786317844895,6.752270376141742,7.736307096548285,862.273786317845,2.5,1978,31,440
6,870.7627295069319,6.762729506931879,6.762729506931879,9.116139576577355,870.7627295069319,1.0,1959,50,300
4,870.7627295069319,6.762729506931879,6.762729506931879,9.105090961257083,870.7627295069319,1.0,1971,36,528
5,1591.482681828155,7.482681828154651,7.482681828154651,9.348013177101256,1591.482681828155,3.0,1958,51,888
5,1062.9631899858705,6.963189985870238,6.963189985870238,9.042040056544485,1062.9631899858705,2.0,1968,42,304
1,689.8079349436999,6.807934943699926,6.807934943699926,9.212438170058329,689.8079349436999,1.5,1922,87,0
7,1477.299121462711,7.2991214627108,7.2991214627108,8.390268497842571,1477.299121462711,3.5,2009,1,484
3,1611.734591659973,7.381501894506707,6.734591659972948,8.66406026722579,847.3815018945068,2.0,1915,95,379
7,1787.783325200604,7.490529402060711,6.78332520060396,9.124782483614537,880.4905294020607,3.5,1999,9,588
5,1566.993015122933,7.533158807455563,6.9930151229329605,9.24038449332456,787.5331588074556,3.5,1976,33,484
6,1224.5117453296448,7.105786129481271,6.511745329644728,7.544861068658458,679.1057861294813,1.5,1973,34,264
10,2085.642524134233,7.642524134232902,7.642524134232902,9.602652693506046,2085.642524134233,3.0,2007,1,1220
6,1462.7522703761415,7.284134806195205,6.752270376141742,7.732369222284388,862.2841348061952,2.5,1976,33,440
5,1263.1364832085903,7.136483208590247,7.136483208590247,9.204121072162266,1263.1364832085903,2.5,1965,43,276
6,1491.6945620585211,7.31986492980897,6.694562058521095,8.969796305981806,790.319864929809,3.5,2002,4,393
6,1919.270312886079,7.749753406274437,7.270312886079025,8.890135107818843,1035.7497534062743,3.5,1945,62,180
6,2631.2232956795624,7.872836175025724,7.223295679562314,10.017753298664472,1377.8728361750257,3.5,1918,89,864
6,1381.6605751498396,7.226936018493289,6.660575149839686,9.105090961257083,787.2269360184932,1.5,1937,70,544
6,594.999422467508,6.999422467507961,6.999422467507961,9.247925132303454,594.999422467508,2.0,1958,48,264
5,2207.1491315985577,7.696667081526462,7.149131598557407,9.08000387024818,1279.6966670815264,5.0,1900,108,0
7,1501.3098814858247,7.309881485824786,7.309881485824786,9.457512901089752,1501.3098814858247,3.0,2002,6,530
4,1116.6808546787902,7.205635176410364,6.680854678790215,9.373139262281274,567.2056351764104,1.5,1910,97,384
4,996.89871453433,6.898714534329988,6.898714534329988,8.996032669324372,996.89871453433,2.0,1994,13,0
6,1965.176254532017,7.765993079407675,7.176254532017144,10.727684925086583,914.7659930794076,3.0,1908,100,360
5,839.7262334023587,6.726233402358747,6.726233402358747,8.594339400592892,839.7262334023587,1.0,1954,52,326
8,2450.0335064842875,7.817222785508166,7.033506484287697,9.446676517076376,1101.8172227855082,2.5,2005,2,642
8,2096.9460139911,7.649216319820633,6.946013991099227,9.234154550075438,1037.6492163198209,2.5,2005,1,878
5,870.8023947633243,6.802394763324311,6.802394763324311,8.962007209588313,870.8023947633243,1.0,1967,42,288
9,2324.075808863978,7.751475318021456,7.075808863978387,9.386392315756542,1182.7514753180214,4.0,2005,1,736
5,900.7968237182748,6.796823718274855,6.796823718274855,8.881975184248867,900.7968237182748,1.0,1972,37,600
6,1582.3626452704175,7.362645270417825,7.362645270417825,8.98882050177807,1582.3626452704175,3.0,1992,15,529
6,854.7440591863113,6.744059186311348,6.744059186311348,8.395477432732141,854.7440591863113,2.0,2004,4,420
7,1696.7044143549642,7.43307534889858,6.704414354964107,9.088285725968875,822.4330753488986,1.0,1916,90,225
5,1313.8308742346462,7.297091005160418,6.83087423464618,7.888334500738654,764.2970910051604,2.0,1977,29,336
6,1369.2174434316964,7.217443431696533,7.217443431696533,8.933004591578547,1369.2174434316964,2.0,2005,2,460
8,1280.2841348061952,7.284134806195205,7.284134806195205,8.069968149059841,1280.2841348061952,2.0,2003,3,400
7,2469.23921497378,7.809135398120538,7.239214973779806,9.87194528452625,1399.8091353981206,3.5,2005,1,576
6,1599.891625897052,7.493873886783559,6.891625897052253,8.86177531100083,787.4938738867836,2.5,1963,45,483
5,1338.736966958002,7.29505641646263,6.736966958001855,9.169622538697624,709.2950564164627,1.0,1925,82,250
7,1611.380879035564,7.380879035564116,7.380879035564116,9.08421009483197,1611.380879035564,3.5,2006,3,660
5,1673.3901814282265,7.488293515159428,7.390181428226429,12.011644093954343,1506.4882935151595,4.0,1965,43,529
6,999.4157769754154,7.415776975415394,7.415776975415394,9.169622538697624,999.4157769754154,2.0,1955,53,377
4,636.4473058625412,6.447305862541213,6.447305862541213,7.298445101508147,636.4473058625412,2.0,1970,39,286
10,2013.6113477174035,7.611347717403621,7.611347717403621,9.410911062438,2013.6113477174035,3.5,2009,0,900
8,1671.6982680541155,7.418180822726788,6.698268054115413,9.036106025364846,817.4181808227268,3.5,2001,8,528
7,1867.5158890852151,7.515889085215125,7.515889085215125,9.116139576577355,1867.5158890852151,2.0,2004,2,484
5,1995.2291138777928,7.771910256435763,7.229113877793302,8.79497643168877,1001.7719102564356,2.0,1892,117,432
5,1152.1716568227685,7.171656822768514,7.171656822768514,8.841014310483892,1152.1716568227685,1.0,1924,85,440
7,1247.1236727852047,7.123672785204607,7.123672785204607,9.054504940418054,1247.1236727852047,2.0,2006,1,826
6,1251.126890808899,7.126890808898808,7.126890808898808,9.391744841707654,1251.126890808899,1.5,1957,50,336
8,1784.4933172488622,7.493317248862145,7.493317248862145,9.184304357425342,1784.4933172488622,2.0,2002,6,534
6,1165.0630481633882,7.0630481633881725,7.0630481633881725,9.13227071655426,1165.0630481633882,3.0,1992,17,400
8,1580.3645470142555,7.364547014255642,7.364547014255642,9.133783249254028,1580.3645470142555,2.0,2008,1,840
8,1888.9017372066564,7.554334823725748,6.901737206656574,9.56043370454936,974.5543348237258,2.5,2002,8,431
6,1017.993015122933,7.089243155027514,6.9930151229329605,8.628197749459149,908.0892431550276,1.0,1920,88,0
8,1983.5893358231704,7.589335823170617,7.589335823170617,9.614337736809311,1983.5893358231704,3.0,2006,1,908
4,1210.6982680541155,7.192182058713246,6.698268054115413,9.20099685697303,693.1921820587132,1.0,1925,81,210
5,1275.1459844677145,7.145984467714388,7.145984467714388,9.13637085177601,1275.1459844677145,1.5,1977,32,252
7,1256.4393503711,7.131698510466912,6.439350371100098,8.29853954537488,632.1316985104669,2.5,2006,2,625
5,7.417580402414544,7.417580402414544,7.417580402414544,9.192787212728591,7.417580402414544,2.0,1965,45,0
6,1422.5638555265325,7.256297239690681,6.563855526532128,9.367429587218956,715.2562972396906,2.5,1968,38,776
6,2252.139660335965,7.73718007783463,7.13966033596492,8.881975184248867,1221.7371800778346,2.5,1910,97,506
7,1717.4448332738923,7.444833273892193,7.444833273892193,9.402529747968488,1717.4448332738923,2.0,2004,5,550
5,622.4248690239054,6.424869023905388,6.424869023905388,8.699681400989514,622.4248690239054,1.0,1921,85,205
5,1056.957497370877,6.957497370876951,6.957497370876951,9.274253697719836,1056.957497370877,2.0,1961,45,368
6,1609.133295954896,7.133295954896068,7.133295954896068,9.510519035757246,1609.133295954896,2.0,1960,48,564
5,996.89871453433,6.898714534329988,6.898714534329988,8.996280439395015,996.89871453433,2.0,1994,15,480
5,1084.9837899652582,6.983789965258135,6.983789965258135,9.181735114965848,1084.9837899652582,2.0,1950,60,240
6,1949.8844866520428,7.643961949002529,6.884486652042782,9.40968291310444,839.6439619490026,2.5,1966,41,444
6,1151.265429723254,7.265429723253953,7.265429723253953,9.58781744354418,1151.265429723254,1.5,1960,47,572
5,1146.9402224691196,7.502738210754851,6.940222469119639,8.939974177289633,367.5027382107549,2.0,1900,110,672
6,595.0379059634472,7.037905963447182,7.037905963447182,9.257510176452572,595.0379059634472,1.5,1958,49,264
5,1491.3031700512367,7.3031700512368,7.3031700512368,9.412791300065305,1491.3031700512367,2.0,1971,36,487
7,1381.3511582264307,7.351158226430694,7.351158226430694,8.069968149059841,1381.3511582264307,2.0,2003,3,420
4,1203.087573705558,7.087573705557973,7.087573705557973,8.476579508530941,1203.087573705558,2.0,1916,91,440
5,870.7627295069319,6.762729506931879,6.762729506931879,9.116139576577355,870.7627295069319,2.0,1958,48,624
5,1062.9631899858705,6.963189985870238,6.963189985870238,9.132486932771318,1062.9631899858705,1.5,1954,53,260
8,2495.093404625869,7.834788107388194,7.093404625868766,9.222367752188902,1172.8347881073882,3.5,1994,12,844
7,1152.0440328972747,7.044032897274685,7.044032897274685,8.065579427282092,1152.0440328972747,2.0,2005,4,397
5,1098.9966814881766,6.996681488176539,6.996681488176539,9.360224821513476,1098.9966814881766,1.5,1962,47,288
5,934.6450909695056,7.267525427828172,6.645090969505644,9.169622538697624,271.26752542782816,2.0,1910,97,360
6,1399.2392149737798,7.239214973779806,7.239214973779806,9.38437770918244,1399.2392149737798,2.5,1957,51,458
6,1462.5916737320083,7.284134806195205,6.591673732008658,9.043340831280013,735.2841348061952,2.5,2005,1,390
5,1059.9603477291014,6.960347729101308,6.960347729101308,9.211140052146748,1059.9603477291014,2.5,1959,49,312
6,2887.2730925959995,8.130353547431238,7.273092595999522,9.296242800976886,1448.1303535474312,2.0,1914,93,0
5,1070.1608459066642,7.160845906664299,7.160845906664299,9.193295937366925,1070.1608459066642,2.0,1959,51,576
5,746.6580110458707,6.658011045870748,6.658011045870748,8.839421607620602,746.6580110458707,1.0,1940,68,924
6,1098.2653012127375,6.996681488176539,6.26530121273771,7.427144133408616,531.9966814881766,1.5,1971,39,264
4,606.6174029779745,6.617402977974478,6.617402977974478,8.67008593751938,606.6174029779745,1.0,1926,80,528
7,1739.742880635792,7.458186157340487,6.742880635791903,9.42504844446929,854.4581861573405,2.5,2003,4,433
8,1645.4067107301776,7.40671073017764,7.40671073017764,9.273972232220956,1645.4067107301776,2.0,2006,1,870
7,2072.325807502596,7.673223121121708,7.325807502595773,9.458995712459116,1441.6732231211215,2.5,2003,6,670
5,1631.367077059881,7.367077059881012,7.367077059881012,10.505094936455558,1631.367077059881,2.5,1964,42,390
8,1748.8211074722565,7.463363045520021,6.821107472256465,9.779736745099951,923.46336304552,1.5,1882,127,424
4,1070.947937068615,6.947937068614969,6.947937068614969,10.138045708665592,1070.947937068615,2.0,1963,44,648
5,918.8167358805948,6.816735880594968,6.816735880594968,9.225327501784433,918.8167358805948,1.0,1958,49,275
8,2205.0440328972745,7.695757990554761,7.044032897274685,9.565283817736766,1152.6957579905547,3.5,2000,8,836
5,1687.4271441334083,7.427144133408616,7.427144133408616,9.35018926709258,1687.4271441334083,2.0,1976,31,528
8,2214.585281078639,8.145549631783584,7.585281078639126,9.55400099583723,736.1455496317836,3.5,1935,73,1014
5,932.831953565566,7.183111701743281,6.831953565565855,8.612685172875459,933.1831117017432,2.0,1929,81,484
5,2229.89871453433,7.86403565907245,6.898714534329988,9.194515821629212,619.8640356590724,3.5,1921,87,621
5,1371.641182169741,7.219642040130735,6.641182169740591,7.7702232041587855,772.2196420401307,1.5,1970,39,440
7,1265.1380730340445,7.138073034044347,7.138073034044347,8.274611946209552,1265.1380730340445,2.0,2006,1,648
8,1581.3620105512598,7.362010551259734,7.362010551259734,9.38915578944085,1581.3620105512598,2.0,2006,2,824
5,1103.000334460275,7.00033446027523,7.00033446027523,9.67224882350756,1103.000334460275,2.0,1969,37,299
6,993.1820849067168,6.895682697747868,6.182084906716632,7.427144133408616,489.8956826977479,2.5,1973,35,264
7,1714.8844866520428,7.443663683115591,6.884486652042782,8.120886021092838,983.4436636831156,2.0,2004,2,380
7,3295.424165281042,8.158802490694002,7.424165281042028,9.819399172153842,1478.158802490694,3.0,1880,128,870
8,1237.9856418176391,7.469083884921234,6.985641817639208,9.403849118160702,566.4690838849212,2.0,1988,22,492
7,2143.619233416227,7.619233416226805,7.619233416226805,12.279536839074336,2143.619233416227,4.0,1965,44,513
5,1350.7990558620588,7.20414929203594,6.799055862058796,8.738895704934043,903.204149292036,1.0,1936,70,240
5,911.357842266508,7.01211529430638,6.3578422665081,9.259225769705994,379.0121152943064,1.5,1971,36,288
6,1476.6783421146542,7.293697720601438,6.678342114654332,9.537483513308878,801.2936977206015,2.5,1997,10,388
5,958.8596149036542,6.859614903654202,6.859614903654202,8.902591637374087,958.8596149036542,2.0,1951,57,840
6,887.4271441334087,7.427144133408616,7.427144133408616,9.984883190740122,887.4271441334087,3.0,1988,21,540
6,1523.3244899793483,7.324489979348532,7.324489979348532,9.210840247017831,1523.3244899793483,1.5,1964,45,472
8,1741.458762692381,7.45876269238096,7.45876269238096,9.399803036921504,1741.458762692381,3.0,2007,0,928
8,1495.315218389753,7.315218389752975,7.315218389752975,8.82776136765472,1495.315218389753,2.5,1985,25,528
7,1632.6398758338264,7.394493107219038,6.639875833826536,7.727094484779841,771.3944931072191,2.0,2003,6,474
6,1475.6293632534375,7.293017679772782,6.6293632534374485,9.241935933565934,763.2930176797728,1.0,1906,102,216
7,1537.0148143512756,7.346655163176539,7.014814351275545,9.002824076547672,1099.3466551631766,3.0,2006,3,438
7,1375.2218358252885,7.221835825288449,7.221835825288449,8.823647949191303,1375.2218358252885,2.0,2005,1,474
9,2603.130898830296,7.862112211662748,7.1308988302963465,9.696463383101802,1256.8621122116629,3.5,2006,0,840
5,1036.200424892945,7.200424892944957,7.200424892944957,8.93075873555827,1036.200424892945,1.0,1958,51,294
7,1846.086737934511,7.517520850603031,7.086737934510577,9.727406483331627,1202.517520850603,2.5,1998,12,486
8,2444.032624261028,7.8050670442584895,7.032624261028007,9.504426892100955,1124.8050670442583,3.5,2004,2,691
7,1491.6945620585211,7.31986492980897,6.694562058521095,8.971575439759016,790.319864929809,2.5,2003,3,393
7,1461.2689201281937,7.268920128193722,7.268920128193722,9.051344640485723,1461.2689201281937,2.0,2001,8,527
6,1285.1662659741337,7.166265974133638,7.166265974133638,8.875426919818963,1285.1662659741337,3.0,1991,17,496
6,1686.734591659973,7.427144133408616,6.734591659972948,9.653550746326603,847.4271441334087,2.0,1915,93,308
6,1719.8426832822383,7.451241684987676,6.842683282238422,9.043458999670106,935.4512416849876,3.0,1994,13,471
4,870.7627295069319,6.762729506931879,6.762729506931879,9.452187908084165,870.7627295069319,1.0,1972,36,576
7,1494.6306833856424,7.31455283232408,6.630683385642372,7.732369222284388,751.3145528323241,2.5,1999,9,440
5,1584.26052259809,7.757051142032013,7.260522598089852,9.517898598432753,669.757051142032,2.0,1900,107,560
7,1852.535296702444,7.535296702444088,7.535296702444088,9.249657234353132,1852.535296702444,2.5,1988,18,604
7,1537.3336763956577,7.333676395657684,7.333676395657684,9.586925780533695,1537.3336763956577,3.0,2004,3,630
6,1490.6106960447178,7.3031700512368,6.610696044717759,8.748463629942055,749.3031700512367,2.0,1914,94,0
4,636.4473058625412,6.447305862541213,6.447305862541213,7.331060305218632,636.4473058625412,2.0,1970,39,286
6,1207.09090982208,7.090909822079984,7.090909822079984,9.33617975681533,1207.09090982208,1.0,1923,83,312
6,2667.341483852363,7.96311205897929,7.341483852363161,9.411483683010726,1337.9631120589793,3.5,1977,31,619
6,1134.2765564027186,7.27655640271871,7.27655640271871,9.400630098419317,1134.2765564027186,1.5,1964,45,645
6,1123.0184017990691,7.018401799069201,7.018401799069201,9.210440366976515,1123.0184017990691,1.5,1962,48,440
7,2097.082548569356,7.645397699428633,7.0825485693553,8.529714471969909,1197.6453976994287,3.0,1984,23,577
5,949.8501261661456,6.8501261661455,6.8501261661455,8.858368636308018,949.8501261661456,2.0,1979,27,600
6,1431.0570369816978,7.383368146992383,7.057036981697891,8.72777821348305,983.3833681469924,2.5,1925,84,216
4,7.167809184316444,7.167809184316444,7.167809184316444,9.286560397887593,7.167809184316444,2.0,1967,39,516
5,678.7345916599729,6.734591659972948,6.734591659972948,8.386856689688234,678.7345916599729,1.0,1930,77,0
7,1719.0021559544036,7.590346945602565,7.002155954403621,9.200391041122517,839.5903469456026,2.5,1968,40,486
7,950.907755278982,6.907755278982137,6.907755278982137,9.402859753746585,950.907755278982,2.0,1961,47,588
6,964.8658910748834,6.865891074883439,6.865891074883439,8.502891406705377,964.8658910748834,2.0,1976,33,440
8,2038.3460102099132,7.911324018963353,7.346010209913293,9.265869681768663,860.9113240189633,2.5,1932,75,440
5,922.0630481633882,7.0630481633881725,7.0630481633881725,9.074749717669835,922.0630481633882,1.0,1920,87,495
6,1659.9285378181646,7.524021415206125,6.928537818164665,9.186150133174966,829.5240214152061,2.5,1964,43,440
6,1259.133295954896,7.133295954896068,7.133295954896068,9.280052984387485,1259.133295954896,1.0,1959,49,528
4,246.51174532964475,6.816735880594968,6.511745329644728,8.738895704934043,6.816735880594968,1.0,1947,59,0
5,1046.947937068615,6.947937068614969,6.947937068614969,9.43067999595766,1046.947937068615,2.0,1996,13,576
6,1518.6463905148478,7.330405211844402,6.646390514847729,7.658227526161352,763.3304052118444,2.5,2000,7,440
8,2277.099201743553,7.8050670442584895,7.099201743553092,9.694431800539537,1035.8050670442583,2.5,1998,9,683
8,3208.0799277707583,8.079927770758275,8.079927770758275,9.448805939388178,3208.0799277707583,4.0,1992,15,546
7,863.0621916322866,7.062191632286556,7.062191632286556,9.168267595554276,863.0621916322866,3.0,2005,3,400
6,1725.063903961472,7.52131798019924,7.063903961472068,9.258844781035798,1047.5213179801992,2.0,1949,58,315
5,1062.9800759405618,6.980075940561763,6.980075940561763,9.224341891611996,1062.9800759405618,2.5,1975,31,495
7,2338.1530516349376,7.76004068088038,7.15305163493748,9.231024963169016,1271.7600406808804,2.5,1996,13,889
5,851.7957057751735,6.795705775173514,6.795705775173514,9.169622538697624,851.7957057751735,1.5,1949,58,576
6,1485.3092123656927,7.309212365692763,7.309212365692763,9.482350275033667,1485.3092123656927,3.0,1997,11,508
8,1974.6528630293533,7.585281078639126,6.652863029353347,9.392995206560258,781.5852810786391,2.5,2009,1,680
6,1010.9127428204932,6.912742820493176,6.912742820493176,9.32741204356202,1010.9127428204932,2.0,1970,40,480
5,1270.910750787962,7.284134806195205,6.910750787961936,8.934059722248843,817.2841348061952,2.5,1948,58,280
6,1791.820016364674,7.400009517162692,6.82001636467413,9.075436609511382,1072.4000095171627,1.5,1923,84,440
6,1464.816735880595,7.285506548522785,6.816735880594968,9.770184705221707,919.2855065485228,1.5,1948,62,330
6,1231.1106961229789,7.110696122978827,7.110696122978827,8.412054873292933,1231.1106961229789,3.0,1999,10,402
7,1369.3178761986264,7.317876198626496,7.317876198626496,8.01102337918644,1369.3178761986264,2.0,2005,1,440
5,2143.667158255319,7.667158255319148,7.667158255319148,9.276221741089696,2143.667158255319,2.0,1951,55,528
7,1422.5467854107603,7.256297239690681,6.546785410760524,7.852827812281744,703.2562972396906,3.5,1999,11,484
10,2640.876258882304,7.876258882303226,7.876258882303226,9.34145634983372,2640.876258882304,3.5,2001,6,804
8,1475.292337176174,7.292337176173877,7.292337176173877,9.170871628065816,1475.292337176174,2.0,2008,1,898
5,779.6515718735898,6.651571873589727,6.651571873589727,8.946114375560743,779.6515718735898,1.0,1953,55,240
5,1308.4473058625413,7.172424577124845,6.447305862541213,7.427144133408616,637.1724245771248,2.5,1971,38,280
5,906.8035052576084,6.803505257608338,6.803505257608338,8.881975184248867,906.8035052576084,1.5,1951,59,576
6,890.8079349436999,6.807934943699926,6.807934943699926,8.699681400989514,890.8079349436999,1.0,1926,83,180
6,1851.5202345564744,7.520234556474628,7.520234556474628,9.703938450075547,1851.5202345564744,3.0,1969,37,540
7,1380.3498737047382,7.349873704738337,7.349873704738337,8.065579427282092,1380.3498737047382,2.0,2005,4,430
5,1304.168579897264,7.168579897264035,7.168579897264035,9.051696278536586,1304.168579897264,1.5,1954,55,498
4,447.99301512293295,7.333023014386481,6.9930151229329605,9.036701015565065,7.333023014386481,2.0,1945,64,240
3,7.458186157340487,7.458186157340487,7.458186157340487,9.523763287920112,7.458186157340487,2.0,1955,54,452
6,1716.7250336421669,7.444833273892193,6.725033642166843,9.1369090938903,839.4448332738922,2.5,1993,15,506
6,1320.039660349862,7.533158807455563,7.039660349862076,9.400216653174247,592.5331588074556,3.5,1984,23,477
5,1133.0273145140395,7.027314514039777,7.027314514039777,9.76428295481558,1133.0273145140395,3.0,1977,29,484
7,1108.313548046277,7.005789019253503,6.313548046277095,8.53817159780143,558.0057890192535,2.5,2004,3,480
6,1644.0673198486534,7.5569505720129,7.067319848653476,8.930494185292178,903.5569505720129,1.5,1928,81,342
8,1527.3575562009105,7.357556200910353,7.357556200910353,8.289790583181643,1527.3575562009105,3.0,2006,0,648
5,1056.957497370877,6.957497370876951,6.957497370876951,9.169622538697624,1056.957497370877,1.0,1956,53,338
8,1587.3658128372094,7.365812837209472,7.365812837209472,9.387062950369655,1587.3658128372094,2.0,2007,1,830
8,1307.181591944612,7.181591944611865,7.181591944611865,9.0642735958414,1307.181591944612,3.0,2009,0,552
6,2725.368339686312,7.934871565945177,7.368339686311381,9.25349564229011,1517.9348715659453,2.0,1920,88,520
6,1694.4248690239056,7.4318919168078,6.424869023905388,9.457122321855792,623.4318919168078,3.5,1997,11,603
6,1239.1172055031643,7.117205503164344,7.117205503164344,9.31659049181884,1239.1172055031643,2.0,1984,24,516
6,1235.3315018498938,7.114769448366463,6.331501849893691,7.170888478512505,568.1147694483665,1.5,1980,29,462
3,1669.922643891476,7.438383530044307,6.922643891475888,9.270117576012044,985.4383835300443,3.0,1900,109,420
4,942.8426832822385,6.842683282238422,6.842683282238422,8.699681400989514,942.8426832822385,1.0,1953,56,576
7,1954.742880635792,7.575071699507561,6.742880635791903,9.424967763522051,854.5750716995076,2.5,2004,2,434
9,2231.28824440102,7.707512194600341,7.288244401020124,9.086476384753796,1469.7075121946004,3.5,2004,5,738
5,2008.909753281645,7.602401335665818,6.90975328164481,8.74369111054302,1008.6024013356658,2.0,1949,58,871
6,1728.0012456220695,7.597897950521784,7.001245622069476,9.602652693506046,832.5978979505218,2.5,1971,35,495
7,1863.8254600362552,7.529406457837013,6.825460036255307,9.50680873170858,923.529406457837,3.5,2002,4,492
5,1047.9488972223132,6.948897222313312,6.948897222313312,9.169622538697624,1047.9488972223132,2.0,1959,50,270
6,966.8946700394334,6.894670039433482,6.894670039433482,8.729235349659273,966.8946700394334,1.0,1926,81,180
7,1412.248504072371,7.24850407237061,7.24850407237061,8.051022208190679,1412.248504072371,2.0,2003,3,478
7,1233.112327444711,7.112327444710911,7.112327444710911,9.249849505070896,1233.112327444711,2.0,2009,1,740
6,822.7322107064672,6.732210706467206,6.732210706467206,9.236787541991031,822.7322107064672,2.0,1918,90,275
3,870.7627295069319,6.762729506931879,6.762729506931879,9.013473543740192,870.7627295069319,2.0,1914,96,200
